corr,noise_sd,seed,vif_feature1,vif_feature2,cond_number,rmse_lin_test_both,rmse_lin_test_f1,rmse_lin_test_f2,rmse_svr_test_both,rmse_svr_test_f1,rmse_svr_test_f2,rmse_rf_test_both,rmse_rf_test_f1,rmse_rf_test_f2,rmse_mlp_test_both,rmse_mlp_test_f1,rmse_mlp_test_f2
-0.5,4.0,44,1.3811854433664745,1.3811854433664748,1.79264063545583,4.232098321470856,4.231706582583766,4.224087352364513,4.183842756466326,4.237243117582327,4.140666138451053,4.58475648813884,5.128823226907583,4.748685640042275,4.186734650810889,4.237417422465649,4.157320986238849
-0.5,4.0,45,1.3278811939975992,1.3278811939975994,1.7249463854089921,4.015378262500917,4.017572885607551,4.01884706582374,3.9409565412623087,4.006279342438832,3.9329769062579336,4.220405607469344,4.752349078367291,4.7492070686297785,3.9455624524722537,4.000630933520332,3.946173342836808
-0.5,4.0,46,1.364378906511485,1.3643789065114853,1.7717043700339279,4.131178313487985,4.127257541423071,4.132541448156259,4.062086992820051,4.125467202355484,4.037913646188847,4.334012646946028,4.911564338327241,4.732800924822295,4.061176911967525,4.120248803437734,4.058307290678874
-0.5,4.0,47,1.3485305731377544,1.3485305731377544,1.7516272707811058,4.1268210746239395,4.115338490425411,4.129798228522085,4.08970738555329,4.132945935787329,4.084544078408869,4.516231084087987,5.027645637287006,5.061909336274063,4.072015607832199,4.119859739359925,4.078805341309419
-0.5,4.0,48,1.2758848744765237,1.2758848744765234,1.6547981812969987,4.073418048175606,4.0739326458085126,4.070509011157113,4.008004868738486,4.065321593229787,3.990440143710562,4.475223022487267,4.9319762185464375,4.8479221420630845,3.996487623336049,4.075621058030331,4.002263719902329
-0.5,4.0,49,1.361944809940276,1.361944809940276,1.7686424034888262,4.1082761594256105,4.097064160028776,4.103148852851379,4.051797306733006,4.1074096341994935,3.9976891735410587,4.433404495452485,5.000419263862954,4.851714255849975,3.99434710984356,4.076273099779918,3.9831824965443614
-0.5,4.0,50,1.3514112896796064,1.3514112896796067,1.7553017034315563,4.2213893799022735,4.224804799808271,4.222916367526934,4.161619142896083,4.234139641714459,4.164265207692617,4.44299518485608,5.144575116534618,4.898462593721539,4.164875809432373,4.2330725663962925,4.163201926507269
-0.5,4.0,51,1.3276163004752473,1.3276163004752477,1.7246000914729012,4.104073115493367,4.099600004440155,4.106484643665535,4.061456383746086,4.109444087052395,4.051932196962251,4.356571044918768,4.977448117878085,4.717995296015845,4.050231105158688,4.097666105815528,4.059242944002253
-0.5,5.0,42,1.3174891198232817,1.3174891198232819,1.7112810176365796,5.105861354318158,5.106268616744414,5.107673636821251,5.058109929014163,5.111430892563246,5.012708886037673,5.266507464335859,6.232022262028176,5.778700951874929,5.049042742951928,5.093891178321097,5.033815294990591
-0.5,5.0,43,1.4013132675967779,1.4013132675967777,1.81726369384038,5.171682213547499,5.169592698242267,5.171835089323647,5.235706144592148,5.193545356130754,5.176960273841427,5.6378873244866226,6.276168714004786,6.182519658244559,5.2052171130237985,5.175070073147671,5.1968947700077495
-0.5,5.0,44,1.3811854433664745,1.3811854433664748,1.79264063545583,5.250349735462236,5.249478540833237,5.239039572956314,5.213929616207906,5.253889377301967,5.173219276336179,5.736906942161465,6.354534005447279,5.9358243130494595,5.218121430477754,5.25621043006987,5.183563897581401
-0.5,5.0,45,1.3278811939975992,1.3278811939975994,1.7249463854089921,4.974776199598806,4.977771150423281,4.979163577818776,4.913701103404482,4.961962739742014,4.916258310949207,5.267043103917393,5.904805860011079,5.936157287755853,4.921904911733008,4.962899526972667,4.924455139606563
-0.5,5.0,46,1.364378906511485,1.3643789065114853,1.7717043700339279,5.113390543055321,5.1091965075309185,5.115404088342848,5.064358843900728,5.110131177701397,5.042217712235271,5.4131527882593335,6.090119828337129,5.916193753634761,5.058503234822766,5.102421378832065,5.057089980624041
-0.5,5.0,47,1.3485305731377544,1.3485305731377544,1.7516272707811058,5.120623111576388,5.108001493626895,5.124405845077212,5.0979549405545335,5.129858616336456,5.102531204336566,5.619630049082223,6.235890573971362,6.327273534232506,5.079198253145098,5.113896825270521,5.08763488033966
-0.5,5.0,48,1.2758848744765237,1.2758848744765234,1.6547981812969987,5.049696190202465,5.050308614906033,5.046786542725903,4.99902600012337,5.0415536045918135,4.985649040570899,5.572337135502519,6.112539382607184,6.059737377808138,4.9827482216029475,5.0518558722979385,4.991248988906903
-0.5,5.0,49,1.361944809940276,1.361944809940276,1.7686424034888262,5.0829195666903475,5.069801432622801,5.077295275641641,5.054919398280151,5.092144765300085,4.997570642150111,5.516441938510387,6.194223796344099,6.064735913757477,4.983905192112307,5.048721337006769,4.972771645656362
-0.5,5.0,50,1.3514112896796064,1.3514112896796067,1.7553017034315563,5.240385526904279,5.245053730624196,5.242384552727254,5.197262429434488,5.2580872845536994,5.203711948483326,5.548347776844401,6.3720576729381815,6.122984583995628,5.195805519526721,5.255088701775201,5.194123124666241
-0.5,5.0,51,1.3276163004752473,1.3276163004752477,1.7246000914729012,5.095568004056865,5.090952152959603,5.098981351958395,5.065626461909605,5.099102984634835,5.06312848972111,5.480055233407563,6.177223267781671,5.897318554960909,5.055548507136414,5.088433816945218,5.06575420875394
-0.5,6.0,42,1.3174891198232817,1.3174891198232819,1.7112810176365796,6.089542341270653,6.0901826414053595,6.091616212183674,6.062626409848327,6.090794531798708,6.013472682428014,6.340137126530919,7.437996297340846,6.934620814303247,6.0460392601424955,6.080008728287687,6.02827802966745
-0.5,6.0,43,1.4013132675967779,1.4013132675967777,1.81726369384038,6.1942708833533,6.192447280446356,6.194413715658982,6.27211610795213,6.222579221466644,6.209848946762717,6.772427499271397,7.505773562452155,7.418474780096458,6.235539547570199,6.19921588987102,6.227380890083776
-0.5,6.0,44,1.3811854433664745,1.3811854433664748,1.79264063545583,6.273865833898417,6.272450454255031,6.259252881647847,6.247205484317218,6.277031882496848,6.206147236286772,6.882853590578229,7.587081556931918,7.122963900851944,6.254436336947471,6.2809885790326305,6.211418679940382
-0.5,6.0,45,1.3278811939975992,1.3278811939975994,1.7249463854089921,5.941654172358124,5.945415819998044,5.946953869240085,5.887213403121185,5.926966238586862,5.899614125192774,6.2957097704572,7.065409601651706,7.123112350723027,5.898016321292384,5.930731504460248,5.9042610165535985
-0.5,6.0,46,1.364378906511485,1.3643789065114853,1.7717043700339279,6.102270906081594,6.097800305325383,6.10490337368576,6.06449954851197,6.099256358928091,6.046756832915553,6.5222062009958695,7.276719721980433,7.099598927189489,6.057448965881471,6.091040059158621,6.058408384636623
-0.5,6.0,47,1.3485305731377544,1.3485305731377544,1.7516272707811058,6.120643368490205,6.106840955906383,6.125196938263525,6.1029097208075855,6.13185853140859,6.1201242535165115,6.763298763610794,7.45126948939201,7.592638961640561,6.087080343234955,6.113682173430426,6.0986654276759396
-0.5,6.0,48,1.2758848744765237,1.2758848744765234,1.6547981812969987,6.031911538503479,6.032621136289559,6.0289967772930355,5.993393045847846,6.02545587374324,5.981863035980129,6.7036513916920235,7.300829869356562,7.271553151993968,5.971189456939502,6.03455419083844,5.981695375075911
-0.5,6.0,49,1.361944809940276,1.361944809940276,1.7686424034888262,6.064056192874848,6.049034375320949,6.05793443615294,6.0558134174536296,6.079686759599858,5.995627134389753,6.6768906573213105,7.395439647194267,7.27775817975439,5.976256427298266,6.027729517227745,5.9639633209788965
-0.5,6.0,50,1.3514112896796064,1.3514112896796067,1.7553017034315563,6.264572718959997,6.270473819407654,6.2670435534035605,6.226453289961149,6.283942713162146,6.245876323553527,6.661388568716431,7.605680846241309,7.347508830930028,6.227632592594084,6.282434252878588,6.226997931640038
-0.5,6.0,51,1.3276163004752473,1.3276163004752477,1.7246000914729012,6.093272520797311,6.088461047721843,6.097684272015595,6.069683272414278,6.097357314868691,6.073900078153452,6.557275330766632,7.3848471701665686,7.076642956510064,6.061089661374869,6.084709404486216,6.07396420568221
-0.29999999999999993,0.0,42,1.091019731968058,1.091019731968058,1.3462136659916768,0.89268177292735,0.8918805769138995,0.8923138517124227,0.33313901734031076,0.8947961008104469,0.1073305684176213,0.04194559145197945,1.0841882791175506,0.03994486707735009,0.44452360858209006,0.8939795413858077,0.42463070363765554
-0.29999999999999993,0.0,43,1.133349525942635,1.1333495259426345,1.4297594436119625,0.8520085504260397,0.8481610449341284,0.8510561222064249,0.3051521367925281,0.8510570903312484,0.08763083708812196,0.028248788411224603,1.0514558848873168,0.023054400491933545,0.45247781415939564,0.8481368879481297,0.4333841789994595
-0.29999999999999993,0.0,44,1.1229963566900645,1.1229963566900643,1.4104235884938163,0.8288474023757058,0.8232073951407558,0.8288790111072702,0.3111557196201657,0.8229557772647579,0.0717356178682477,0.009103009797683049,1.0411826343967294,0.007477394381149684,0.4576641579311612,0.8220129787887526,0.45327061882476527
-0.29999999999999993,0.0,45,1.0961884579015693,1.0961884579015693,1.3571328311917195,0.9566876961983826,0.9536407949415476,0.9566984190222791,0.33337187493536635,0.9503140234590766,0.09440594066573246,0.04031626632319988,1.0790940585937865,0.0380049287244144,0.44356157075811375,0.9516746321280656,0.4148183408850019
-0.29999999999999993,0.0,46,1.1144164191817634,1.1144164191817636,1.3939141962028576,0.9288540072966837,0.927564547284573,0.9260995329484215,0.31261432493519153,0.9271394867991544,0.12318026261739053,0.0675396109736358,1.1217476273818343,0.06439010800247612,0.4634154396034827,0.9293126696820889,0.4227280367900955
-0.29999999999999993,0.0,47,1.1064474963284265,1.1064474963284268,1.378141005695281,0.8843667283400682,0.8780690300764997,0.8828021834754549,0.3306410957002282,0.883221018882573,0.0906480251544751,0.011647329786003911,1.0775364175350588,0.010604009185187379,0.47340226151814113,0.874179953180928,0.4272535770172328
-0.29999999999999993,0.0,48,1.0712701051829325,1.071270105182933,1.3019864038166447,0.8551802016094296,0.8549479706307603,0.853268435319651,0.32935281432751357,0.8531975838579768,0.0723220080960901,0.011795223028642896,1.037628659757567,0.00942411960946792,0.48783057987669687,0.8527770318814843,0.47999853136390624
-0.29999999999999993,0.0,49,1.1131865846078564,1.1131865846078564,1.3915087172809764,0.9323770203402286,0.9310822143765769,0.9309601879476658,0.36248397715700675,0.9344228552176628,0.0741177875804897,0.014543654459170077,1.1171590412786847,0.010329080904252514,0.48622562934998353,0.9269670899700669,0.4397043250704422
-0.29999999999999993,0.0,50,1.1079066429600186,1.1079066429600186,1.381062908743653,0.8301623262311935,0.8295709098590845,0.830616413897475,0.3018159628601428,0.8329056083526409,0.07883079607370262,0.020894148942676126,1.0202167771251225,0.018727746326840034,0.42401826053571995,0.8297748360563622,0.4500298714195437
-0.29999999999999993,0.0,51,1.0960806215672418,1.0960806215672418,1.3569074333403799,0.8780292020335023,0.8737228220024408,0.8768467937528326,0.32847874390758014,0.8784629248290029,0.07577123572432992,0.0163166583172004,1.0399669720703895,0.012967534449279991,0.43788334712770627,0.8780081664779592,0.4306502092891431
-0.29999999999999993,1.0,42,1.091019731968058,1.091019731968058,1.3462136659916768,1.3741594416610663,1.3731156500843138,1.3747937929058105,1.0843063866511546,1.3735089857530998,0.9984370449052936,1.0788884290465584,1.6986751211306839,1.2186953336591664,1.1214410627791827,1.3692509850126988,1.10759903551617
-0.29999999999999993,1.0,43,1.133349525942635,1.1333495259426345,1.4297594436119625,1.2718062158236974,1.2662427103780132,1.2716378529726668,1.0939502655206033,1.2699370952579914,1.0404226669529464,1.1449038398442044,1.5969577193525117,1.2324424043464117,1.1283381643743737,1.2695041860114742,1.1177280697827643
-0.29999999999999993,1.0,44,1.1229963566900645,1.1229963566900643,1.4104235884938163,1.3442262328673276,1.3424753089299721,1.3450167671586333,1.1237810718893935,1.3474427601429695,1.0401759951533005,1.178217068951872,1.625724063036595,1.2480445706907946,1.1479984628690527,1.3429499018432567,1.137597735570388
-0.29999999999999993,1.0,45,1.0961884579015693,1.0961884579015693,1.3571328311917195,1.349640406674209,1.3481587789999965,1.3503458208112071,1.0549437762805693,1.355926789866693,0.9885988331828349,1.0536877500871187,1.5986586902667514,1.1648542250775042,1.073233003220268,1.3472340838500294,1.0615084934860626
-0.29999999999999993,1.0,46,1.1144164191817634,1.1144164191817636,1.3939141962028576,1.3794533397569404,1.3764213511110688,1.3782164809543704,1.0940085410195863,1.3808327792407231,1.0176664477150619,1.100000131119086,1.6569740534298296,1.2183316301154559,1.1254304230061398,1.3775480554232422,1.110038337665674
-0.29999999999999993,1.0,47,1.1064474963284265,1.1064474963284268,1.378141005695281,1.3260889196274823,1.3156531944425196,1.3262279355417572,1.0746838467528625,1.3297464596434792,1.0277788129887566,1.1291456511925886,1.5629425159352361,1.257488314003953,1.107203560253626,1.314165016566644,1.0909481106962617
-0.29999999999999993,1.0,48,1.0712701051829325,1.071270105182933,1.3019864038166447,1.3247657629507508,1.3246898839714905,1.3200474845239147,1.082155216319556,1.3298498940149153,0.998267578520393,1.1146599257932965,1.6226070268649893,1.2691829977066131,1.1120692381406472,1.3246254781148394,1.1014624364045935
-0.29999999999999993,1.0,49,1.1131865846078564,1.1131865846078564,1.3915087172809764,1.373359346457186,1.3686166994468525,1.3704110865370513,1.086274588031183,1.3697174497920437,1.0009087859905144,1.105291708470317,1.6944479356106503,1.1764258227735767,1.0967995709998004,1.3623633247773013,1.0774365036644085
-0.29999999999999993,1.0,50,1.1079066429600186,1.1079066429600186,1.381062908743653,1.342418848676889,1.3418747395443393,1.3421803803566885,1.113213565838477,1.3457743286816741,1.0442118466543913,1.1168750902706521,1.6717061734621572,1.2399126478838935,1.1379266553937053,1.3459033162369023,1.1368668862328901
-0.29999999999999993,1.0,51,1.0960806215672418,1.0960806215672418,1.3569074333403799,1.3114337677360322,1.3063954157401392,1.309921558614632,1.0801993645064931,1.314311737521763,1.0159431896828726,1.0981172621997577,1.6260451039014634,1.2436102032964036,1.1012524367235954,1.3084278104398803,1.0967797442012173
-0.29999999999999993,2.0,42,1.091019731968058,1.091019731968058,1.3462136659916768,2.2282539208488763,2.227581350884124,2.2294880678048186,2.0642967793667575,2.2331017108138607,1.9993359604994387,2.140520461522412,2.769065499407379,2.440418294106819,2.0779674380773145,2.223930199804508,2.0651435394212485
-0.29999999999999993,2.0,43,1.133349525942635,1.1333495259426345,1.4297594436119625,2.156198698579243,2.15141330100573,2.156385028065057,2.117258315376238,2.1595279450458484,2.07372589585984,2.2810108910704003,2.67518220263022,2.4638789702744437,2.120496318454737,2.155793896126339,2.1101179516987143
-0.29999999999999993,2.0,44,1.1229963566900645,1.1229963566900643,1.4104235884938163,2.250911888291048,2.2505506481988573,2.2488548812267117,2.1350049496662415,2.252632309948178,2.074658507702419,2.331293255642124,2.6963483591078297,2.496305629493552,2.1402594694492096,2.2522674068706783,2.1221701100431836
-0.29999999999999993,2.0,45,1.0961884579015693,1.0961884579015693,1.3571328311917195,2.158130563537385,2.1581127171978234,2.1596904609510545,2.0045631827887176,2.1708384474633418,1.9719438853196425,2.101912077091815,2.62640723580398,2.32849309266044,2.007715247066698,2.155441029086089,2.0020650295086915
-0.29999999999999993,2.0,46,1.1144164191817634,1.1144164191817636,1.3939141962028576,2.2257205672972904,2.222183017351308,2.2258542262309136,2.0756544696714565,2.229780526971001,2.0233293629155025,2.1802346370076577,2.6778468450754365,2.4374619572030207,2.080284819990883,2.2222894028985323,2.073228761810458
-0.29999999999999993,2.0,47,1.1064474963284265,1.1064474963284268,1.378141005695281,2.1877578613515585,2.176340966345122,2.1892812225021268,2.0628474246364394,2.1988209071627565,2.0509574090752483,2.2554368709424435,2.562257624557083,2.5152317753605216,2.068263013321644,2.1756867486534968,2.066465140983007
-0.29999999999999993,2.0,48,1.0712701051829325,1.071270105182933,1.3019864038166447,2.1809410017219184,2.1809798693320306,2.17588055192085,2.047492636506378,2.1837317806197896,1.9937152121477588,2.2185783342870904,2.6713092622185077,2.5386118235522446,2.0519375873572967,2.1821630975491573,2.047476856823162
-0.29999999999999993,2.0,49,1.1131865846078564,1.1131865846078564,1.3915087172809764,2.209405519705598,2.202361727021933,2.20604589384425,2.0583517940314873,2.204306361198362,2.0003851136025035,2.1924170344679954,2.7370126132228645,2.3531014067232605,2.037316575064561,2.196179018309962,2.026434713966577
-0.29999999999999993,2.0,50,1.1079066429600186,1.1079066429600186,1.381062908743653,2.248716511565265,2.249280718984358,2.2485341157304624,2.1194695596239663,2.2564509055500612,2.0867845757637267,2.225483928903454,2.7420868232692985,2.479292534307698,2.1311550924896236,2.2573127668740987,2.127830780400185
-0.29999999999999993,2.0,51,1.0960806215672418,1.0960806215672418,1.3569074333403799,2.1703781598550953,2.1656753386450665,2.1700095786556703,2.065042552577138,2.170201078961804,2.035032713086665,2.196388614071428,2.70732679425047,2.4868058438212715,2.064002238132401,2.165479476159351,2.063730571774867
-0.29999999999999993,3.0,42,1.091019731968058,1.091019731968058,1.3462136659916768,3.166588833703094,3.1663018211119858,3.168264702384101,3.0549509134509143,3.1808950688262216,3.000895731355594,3.2094869424445163,3.939815216879537,3.662357846277675,3.060894115015111,3.164040025733522,3.0483292755006124
-0.29999999999999993,3.0,43,1.133349525942635,1.1333495259426345,1.4297594436119625,3.13385128897977,3.129696938781852,3.134182062930558,3.1498678143470737,3.1510877609998817,3.1086236903017115,3.4211549530309253,3.8632288383519127,3.6953873147168905,3.1380855459771437,3.134751163831499,3.1295072973092797
-0.29999999999999993,3.0,44,1.1229963566900645,1.1229963566900643,1.4104235884938163,3.2351149141241966,3.2351020401958643,3.2298413171071125,3.1624659203114502,3.235755206828582,3.1059197435768504,3.4817174647152926,3.8685925750524732,3.7445741477046512,3.160895498051942,3.2375500679585882,3.13781216867971
-0.29999999999999993,3.0,45,1.0961884579015693,1.0961884579015693,1.3571328311917195,3.0697306484277687,3.070697963979099,3.0720935889034675,2.9707789781383744,3.0814116834308973,2.9545156714343506,3.161580951682736,3.767142161937441,3.4923385467715966,2.9697727309480575,3.0688395621548037,2.9704271962697386
-0.29999999999999993,3.0,46,1.1144164191817634,1.1144164191817636,1.3939141962028576,3.164741908630448,3.1608639435777155,3.1658331366473815,3.070174772270993,3.1646068196733363,3.0306403835257445,3.2522466049934575,3.8123771947905607,3.657159086179485,3.0654692315408614,3.1607919468103307,3.0600300776828036
-0.29999999999999993,3.0,47,1.1064474963284265,1.1064474963284268,1.378141005695281,3.140927000367121,3.128506871147181,3.143494058800843,3.0711559497345373,3.153569180743672,3.0715461346403052,3.3728092816085065,3.6780713982416255,3.7729901294319617,3.062911893667244,3.129249553955481,3.068486018783026
-0.29999999999999993,3.0,48,1.0712701051829325,1.071270105182933,1.3019864038166447,3.1202293435163866,3.120343849272246,3.1151018389775404,3.032557642129112,3.120622926645418,2.990457681881107,3.3252194094520426,3.8191349894836826,3.8080523028269364,3.0242330471340955,3.1221257032638907,3.0233491668051355
-0.29999999999999993,3.0,49,1.1131865846078564,1.1131865846078564,1.3915087172809764,3.1393307369678785,3.1302988052048795,3.135685362161484,3.0491009089408094,3.137539410882581,2.9986709494741617,3.2671731612217556,3.886939289318562,3.529792094644644,3.012613655376944,3.1231337345394734,3.0043632163364027
-0.29999999999999993,3.0,50,1.1079066429600186,1.1079066429600186,1.381062908743653,3.2331226763306393,3.2348254517032653,3.2331557518319376,3.1432975311637654,3.247128506461131,3.1294582852112733,3.3447361514620852,3.900533055903313,3.7187195400240656,3.1522697890304627,3.2466467826524736,3.1473489056401864
-0.29999999999999993,3.0,51,1.0960806215672418,1.0960806215672418,1.3569074333403799,3.121375300805173,3.1167023663053905,3.1221789738765047,3.05882941750115,3.1220097001424745,3.0492061843673963,3.306679256429923,3.8907991950023666,3.730024002377438,3.05765022365542,3.1149402810245834,3.05984506331527
-0.29999999999999993,4.0,42,1.091019731968058,1.091019731968058,1.3462136659916768,4.13216917477618,4.132250262413628,4.134236388098677,4.060997669787278,4.150183593535976,4.0027974685886925,4.281892561813482,5.142835577440747,4.884351435781816,4.051655040923505,4.131275956321769,4.0376633272286835
-0.29999999999999993,4.0,43,1.133349525942635,1.1333495259426345,1.4297594436119625,4.139200921876567,4.135534041960461,4.139609313946241,4.194895874496585,4.160425240749876,4.141832870208152,4.546658950286502,5.08469130606891,4.926913613699833,4.165488464317018,4.141960983728961,4.155824700971289
-0.29999999999999993,4.0,44,1.1229963566900645,1.1229963566900643,1.4104235884938163,4.243234226547623,4.243225297600879,4.234695983723372,4.190266029934922,4.240604298797002,4.138512332368825,4.616984193071292,5.072486652855691,4.992844530513765,4.190889810333289,4.246501216994579,4.159009901021703
-0.29999999999999993,4.0,45,1.0961884579015693,1.0961884579015693,1.3571328311917195,4.014808264562015,4.01655804775158,4.017950003591224,3.943516979873405,4.033538342604305,3.9373461217601786,4.212295053000496,4.943252462484088,4.656235678504581,3.9420298268365253,4.01370026920829,3.9455225079646814
-0.29999999999999993,4.0,46,1.1144164191817634,1.1144164191817636,1.3939141962028576,4.133783911892558,4.129579428635528,4.135661725331025,4.064156324521001,4.1354291800908545,4.03452247509712,4.365261839940288,4.983536040079945,4.876997778078162,4.059000407709575,4.128220173812973,4.055191009124028
-0.29999999999999993,4.0,47,1.1064474963284265,1.1064474963284268,1.378141005695281,4.12261151552602,4.109042352071358,4.126098449692969,4.081621162464923,4.135691921530243,4.092984301939157,4.467738394609205,4.830313088817801,5.030752206070164,4.063938715788064,4.110152479824986,4.075697409939972
-0.29999999999999993,4.0,48,1.0712701051829325,1.071270105182933,1.3019864038166447,4.085705182233928,4.08588067991163,4.080531244129803,4.018963457125907,4.084379407840198,3.986491128027838,4.412391765573903,4.998254719808111,5.077495695008159,4.0060389990276795,4.087438361805322,4.008361546111705
-0.29999999999999993,4.0,49,1.1131865846078564,1.1131865846078564,1.3915087172809764,4.099742683534965,4.088793461359107,4.09581239319916,4.055050046270765,4.104724074000354,3.9990781464863914,4.385675308048646,5.07171872132287,4.70648655790782,3.997999701971208,4.081001216979248,3.9899048500086405
-0.29999999999999993,4.0,50,1.1079066429600186,1.1079066429600186,1.381062908743653,4.2415984295704385,4.24442265416682,4.241888672680476,4.175223895165456,4.266222320543077,4.171360119808496,4.455148404571649,5.087234558375845,4.958158328899066,4.181016053054151,4.258667472773032,4.174604790057542
-0.29999999999999993,4.0,51,1.0960806215672418,1.0960806215672418,1.3569074333403799,4.100876218841542,4.096061631057503,4.1028129874637145,4.063351997688253,4.10650988623365,4.063495788185667,4.393829984218003,5.105890979527035,4.973247791744088,4.056449280902512,4.0927439591258405,4.0632962550454295
-0.29999999999999993,5.0,42,1.091019731968058,1.091019731968058,1.3462136659916768,5.109572122740845,5.110009168419169,5.11200986984597,5.056933193744495,5.1221004130216095,5.00351534274212,5.364638448110217,6.359840032604001,6.106366621183821,5.04573448218794,5.110105596446288,5.030339089475028
-0.29999999999999993,5.0,43,1.133349525942635,1.1333495259426345,1.4297594436119625,5.156071560638565,5.152814361348987,5.1565298985662436,5.230742502230551,5.182687186177675,5.178294178814744,5.667970312744029,6.320225128813541,6.15844709593509,5.195244220781615,5.159853078065396,5.186126109483989
-0.29999999999999993,5.0,44,1.1229963566900645,1.1229963566900643,1.4104235884938163,5.261540545326923,5.261388159722695,5.249730821616396,5.223385624159305,5.256686551790826,5.170073205926523,5.7599393454260435,6.289883263511933,6.241115659119836,5.223554298624275,5.265446131174187,5.183462682407462
-0.29999999999999993,5.0,45,1.0961884579015693,1.0961884579015693,1.3571328311917195,4.974318543395694,4.976756794846298,4.978227849772826,4.91228475948571,4.989506012796335,4.91999512581575,5.286701406331084,6.134424951624104,5.8201534849266805,4.917210792108662,4.9733406857755975,4.923900112902593
-0.29999999999999993,5.0,46,1.1144164191817634,1.1144164191817636,1.3939141962028576,5.115815310351783,5.11128100630407,5.1184003759231445,5.063711701654013,5.113134801682004,5.040751082400809,5.448011620104337,6.170502288139123,6.096893063690266,5.056369695850899,5.109705355605542,5.05452809111989
-0.29999999999999993,5.0,47,1.1064474963284265,1.1064474963284268,1.378141005695281,5.116423977627655,5.101615570257623,5.12077658443795,5.092496573317751,5.129675598117902,5.119174838488641,5.590038005354737,5.99802551769541,6.288515771630828,5.070881684814956,5.102569437683151,5.084272402763745
-0.29999999999999993,5.0,48,1.0712701051829325,1.071270105182933,1.3019864038166447,5.06240759846234,5.062637530851239,5.05718137677325,5.010025367726455,5.061445577673639,4.983550576068317,5.5107467534541055,6.1908131697678455,6.346940252276038,4.9923557767589095,5.063538192380701,4.996962763061399
-0.29999999999999993,5.0,49,1.1131865846078564,1.1131865846078564,1.3915087172809764,5.07335692967557,5.060511955919946,5.069132854362486,5.06075503792512,5.081694178920712,4.997068574573937,5.449170616334789,6.271629715875043,5.8831825311965735,4.98736005544541,5.051703056526218,4.9778649386779685
-0.29999999999999993,5.0,50,1.1079066429600186,1.1079066429600186,1.381062908743653,5.260318520962329,5.264251859993654,5.260881661569356,5.204639508252607,5.289019628375975,5.211420929466044,5.559944355815873,6.286209680050787,6.197601831506848,5.212483724646233,5.280421249875793,5.205660885354
-0.29999999999999993,5.0,51,1.0960806215672418,1.0960806215672418,1.3569074333403799,5.0924598514005535,5.08741696819505,5.095503916886978,5.0687603556629925,5.098121723584034,5.074421331795969,5.495704516379763,6.334432202480342,6.216473833628722,5.05990806540422,5.082728224671433,5.069407124337491
-0.29999999999999993,6.0,42,1.091019731968058,1.091019731968058,1.3462136659916768,6.093110897340776,6.093896260415707,6.095908825970354,6.064024782307129,6.101976470011326,6.004841430455995,6.444420955189582,7.584099573075373,7.328392599093185,6.042197868883496,6.0939525441930344,6.025094929642119
-0.29999999999999993,6.0,43,1.133349525942635,1.1333495259426345,1.4297594436119625,6.178777621967478,6.175885768013534,6.179272058397092,6.271327385560798,6.208232471077332,6.212372005854545,6.785553210049406,7.562937065723475,7.38998417017806,6.225172939639694,6.186439495588935,6.216393383496692
-0.29999999999999993,6.0,44,1.1229963566900645,1.1229963566900643,1.4104235884938163,6.285084337851851,6.284713082845527,6.27000365297271,6.254373484165233,6.2786617018410755,6.2024720323663844,6.902663292075817,7.514222540447964,7.489387160612464,6.258905236986478,6.28982305040726,6.210321298855741
-0.29999999999999993,6.0,45,1.0961884579015693,1.0961884579015693,1.3571328311917195,5.9412730086927645,5.9443498314162,5.945943987094643,5.88098432732208,5.952961238264768,5.903323188396993,6.345418125011693,7.333323517069658,6.984081629551753,5.893119607151839,5.940232415909399,5.9034358425259965
-0.29999999999999993,6.0,46,1.1144164191817634,1.1144164191817636,1.3939141962028576,6.104570576745411,6.099701851221478,6.107820638717315,6.064687725225034,6.1019770169527865,6.044118930047238,6.4878488760668205,7.3656378509143705,7.316816636332403,6.054941449260842,6.097680394825617,6.056161754386833
-0.29999999999999993,6.0,47,1.1064474963284265,1.1064474963284268,1.378141005695281,6.116455530315048,6.100353462673437,6.121645867838485,6.098499147995073,6.129586177712586,6.1416760542961155,6.725735160725607,7.173657779356726,7.546280081623032,6.080408530523127,6.1007935855383675,6.093304678910103
-0.29999999999999993,6.0,48,1.0712701051829325,1.071270105182933,1.3019864038166447,6.044897246988477,6.045178182040324,6.039611262075503,5.998971008493618,6.048913068247984,5.979068047176135,6.632689598095309,7.390307466172115,7.616385392065703,5.981464517627812,6.045425133596128,5.987527306600809
-0.29999999999999993,6.0,49,1.1131865846078564,1.1131865846078564,1.3915087172809764,6.053806973313343,6.039074305631142,6.049281684229443,6.063759054709317,6.071495939949776,5.994634865696711,6.557970289737637,7.479393194192843,7.059879259466438,5.979576224327662,6.029636120937295,5.9670930654197685
-0.29999999999999993,6.0,50,1.1079066429600186,1.1079066429600186,1.381062908743653,6.284302932938391,6.289337615179647,6.285146390695238,6.23535494258328,6.3210377222726395,6.251413763498602,6.680185378702826,7.491567805812523,7.437047691103935,6.244136832088073,6.306297455583193,6.237562853896524
