imbalance_scenario,sample_size,seed,model,metric,value
(80:20),2000,10,MLP,Specificity,0.9666666666666667
(80:20),2000,10,MLP,ROC_AUC,0.9791840277777777
(80:20),2000,10,MLP,PR_AUC,0.9158146236850997
(80:20),2000,10,MLP,Balanced_Accuracy,0.8958333333333333
(80:20),2000,10,MLP,MCC,0.8045143806141509
(95:5),40,0,SVM,Accuracy,0.9166666666666666
(95:5),40,0,SVM,F1_score,0.0
(95:5),40,0,SVM,Sensitivity,0.0
(95:5),40,0,SVM,Specificity,1.0
(95:5),40,0,SVM,ROC_AUC,0.18181818181818177
(95:5),40,0,SVM,PR_AUC,0.1
(95:5),40,0,SVM,Balanced_Accuracy,0.5
(95:5),40,0,SVM,MCC,0.0
(95:5),40,0,RandomForest,Accuracy,0.9166666666666666
(95:5),40,0,RandomForest,F1_score,0.0
(95:5),40,0,RandomForest,Sensitivity,0.0
(95:5),40,0,RandomForest,Specificity,1.0
(95:5),40,0,RandomForest,ROC_AUC,0.6818181818181818
(95:5),40,0,RandomForest,PR_AUC,0.2
(95:5),40,0,RandomForest,Balanced_Accuracy,0.5
(95:5),40,0,RandomForest,MCC,0.0
(95:5),40,0,LogisticRegression,Accuracy,0.9166666666666666
(95:5),40,0,LogisticRegression,F1_score,0.0
(95:5),40,0,LogisticRegression,Sensitivity,0.0
(95:5),40,0,LogisticRegression,Specificity,1.0
(95:5),40,0,LogisticRegression,ROC_AUC,0.7272727272727273
(95:5),40,0,LogisticRegression,PR_AUC,0.25
(95:5),40,0,LogisticRegression,Balanced_Accuracy,0.5
(95:5),40,0,LogisticRegression,MCC,0.0
(95:5),40,0,MLP,Accuracy,0.9166666666666666
(95:5),40,0,MLP,F1_score,0.0
(95:5),40,0,MLP,Sensitivity,0.0
(95:5),40,0,MLP,Specificity,1.0
(95:5),40,0,MLP,ROC_AUC,0.6363636363636364
(95:5),40,0,MLP,PR_AUC,0.2
(95:5),40,0,MLP,Balanced_Accuracy,0.5
(95:5),40,0,MLP,MCC,0.0
(95:5),40,1,SVM,Accuracy,0.9166666666666666
(95:5),40,1,SVM,F1_score,0.0
(95:5),40,1,SVM,Sensitivity,0.0
(95:5),40,1,SVM,Specificity,1.0
(95:5),40,1,SVM,ROC_AUC,0.09090909090909094
(95:5),40,1,SVM,PR_AUC,0.09090909090909091
(95:5),40,1,SVM,Balanced_Accuracy,0.5
(95:5),40,1,SVM,MCC,0.0
(95:5),40,1,RandomForest,Accuracy,0.9166666666666666
(95:5),40,1,RandomForest,F1_score,0.0
(95:5),40,1,RandomForest,Sensitivity,0.0
(95:5),40,1,RandomForest,Specificity,1.0
(95:5),40,1,RandomForest,ROC_AUC,0.6363636363636364
(95:5),40,1,RandomForest,PR_AUC,0.2
(95:5),40,1,RandomForest,Balanced_Accuracy,0.5
(95:5),40,1,RandomForest,MCC,0.0
(95:5),40,1,LogisticRegression,Accuracy,0.9166666666666666
(95:5),40,1,LogisticRegression,F1_score,0.0
(95:5),40,1,LogisticRegression,Sensitivity,0.0
(95:5),40,1,LogisticRegression,Specificity,1.0
(95:5),40,1,LogisticRegression,ROC_AUC,0.7272727272727273
(95:5),40,1,LogisticRegression,PR_AUC,0.25
(95:5),40,1,LogisticRegression,Balanced_Accuracy,0.5
(95:5),40,1,LogisticRegression,MCC,0.0
(95:5),40,1,MLP,Accuracy,0.9166666666666666
(95:5),40,1,MLP,F1_score,0.0
(95:5),40,1,MLP,Sensitivity,0.0
(95:5),40,1,MLP,Specificity,1.0
(95:5),40,1,MLP,ROC_AUC,0.9090909090909091
(95:5),40,1,MLP,PR_AUC,0.5
(95:5),40,1,MLP,Balanced_Accuracy,0.5
(95:5),40,1,MLP,MCC,0.0
(95:5),40,3,SVM,Accuracy,0.9166666666666666
(95:5),40,3,SVM,F1_score,0.0
(95:5),40,3,SVM,Sensitivity,0.0
(95:5),40,3,SVM,Specificity,1.0
(95:5),40,3,SVM,ROC_AUC,0.8181818181818181
(95:5),40,3,SVM,PR_AUC,0.3333333333333333
(95:5),40,3,SVM,Balanced_Accuracy,0.5
(95:5),40,3,SVM,MCC,0.0
(95:5),40,3,RandomForest,Accuracy,0.9166666666666666
(95:5),40,3,RandomForest,F1_score,0.0
(95:5),40,3,RandomForest,Sensitivity,0.0
(95:5),40,3,RandomForest,Specificity,1.0
(95:5),40,3,RandomForest,ROC_AUC,0.09090909090909088
(95:5),40,3,RandomForest,PR_AUC,0.08333333333333333
(95:5),40,3,RandomForest,Balanced_Accuracy,0.5
(95:5),40,3,RandomForest,MCC,0.0
(95:5),40,3,LogisticRegression,Accuracy,0.9166666666666666
(95:5),40,3,LogisticRegression,F1_score,0.0
(95:5),40,3,LogisticRegression,Sensitivity,0.0
(95:5),40,3,LogisticRegression,Specificity,1.0
(95:5),40,3,LogisticRegression,ROC_AUC,0.8181818181818181
(95:5),40,3,LogisticRegression,PR_AUC,0.3333333333333333
(95:5),40,3,LogisticRegression,Balanced_Accuracy,0.5
(95:5),40,3,LogisticRegression,MCC,0.0
(95:5),40,3,MLP,Accuracy,0.9166666666666666
(95:5),40,3,MLP,F1_score,0.0
(95:5),40,3,MLP,Sensitivity,0.0
(95:5),40,3,MLP,Specificity,1.0
(95:5),40,3,MLP,ROC_AUC,0.8181818181818181
(95:5),40,3,MLP,PR_AUC,0.3333333333333333
(95:5),40,3,MLP,Balanced_Accuracy,0.5
(95:5),40,3,MLP,MCC,0.0
(95:5),40,4,SVM,Accuracy,0.9166666666666666
(95:5),40,4,SVM,F1_score,0.0
(95:5),40,4,SVM,Sensitivity,0.0
(95:5),40,4,SVM,Specificity,1.0
(95:5),40,4,SVM,ROC_AUC,0.8181818181818181
(95:5),40,4,SVM,PR_AUC,0.3333333333333333
(95:5),40,4,SVM,Balanced_Accuracy,0.5
(95:5),40,4,SVM,MCC,0.0
(95:5),40,4,RandomForest,Accuracy,0.9166666666666666
(95:5),40,4,RandomForest,F1_score,0.0
(95:5),40,4,RandomForest,Sensitivity,0.0
(95:5),40,4,RandomForest,Specificity,1.0
(95:5),40,4,RandomForest,ROC_AUC,0.40909090909090906
(95:5),40,4,RandomForest,PR_AUC,0.08333333333333333
(95:5),40,4,RandomForest,Balanced_Accuracy,0.5
(95:5),40,4,RandomForest,MCC,0.0
(95:5),40,4,LogisticRegression,Accuracy,0.9166666666666666
(95:5),40,4,LogisticRegression,F1_score,0.0
(95:5),40,4,LogisticRegression,Sensitivity,0.0
(95:5),40,4,LogisticRegression,Specificity,1.0
(95:5),40,4,LogisticRegression,ROC_AUC,0.9090909090909091
(95:5),40,4,LogisticRegression,PR_AUC,0.5
(95:5),40,4,LogisticRegression,Balanced_Accuracy,0.5
(95:5),40,4,LogisticRegression,MCC,0.0
(95:5),40,4,MLP,Accuracy,0.9166666666666666
(95:5),40,4,MLP,F1_score,0.0
(95:5),40,4,MLP,Sensitivity,0.0
(95:5),40,4,MLP,Specificity,1.0
(95:5),40,4,MLP,ROC_AUC,0.6363636363636364
(95:5),40,4,MLP,PR_AUC,0.2
(95:5),40,4,MLP,Balanced_Accuracy,0.5
(95:5),40,4,MLP,MCC,0.0
(95:5),40,5,SVM,Accuracy,0.9166666666666666
(95:5),40,5,SVM,F1_score,0.0
(95:5),40,5,SVM,Sensitivity,0.0
(95:5),40,5,SVM,Specificity,1.0
(95:5),40,5,SVM,ROC_AUC,0.0
(95:5),40,5,SVM,PR_AUC,0.08333333333333333
(95:5),40,5,SVM,Balanced_Accuracy,0.5
(95:5),40,5,SVM,MCC,0.0
(95:5),40,5,RandomForest,Accuracy,0.9166666666666666
(95:5),40,5,RandomForest,F1_score,0.0
(95:5),40,5,RandomForest,Sensitivity,0.0
(95:5),40,5,RandomForest,Specificity,1.0
(95:5),40,5,RandomForest,ROC_AUC,0.4545454545454546
(95:5),40,5,RandomForest,PR_AUC,0.14285714285714285
(95:5),40,5,RandomForest,Balanced_Accuracy,0.5
(95:5),40,5,RandomForest,MCC,0.0
(95:5),40,5,LogisticRegression,Accuracy,0.9166666666666666
(95:5),40,5,LogisticRegression,F1_score,0.0
(95:5),40,5,LogisticRegression,Sensitivity,0.0
(95:5),40,5,LogisticRegression,Specificity,1.0
(95:5),40,5,LogisticRegression,ROC_AUC,1.0
(95:5),40,5,LogisticRegression,PR_AUC,1.0
(95:5),40,5,LogisticRegression,Balanced_Accuracy,0.5
(95:5),40,5,LogisticRegression,MCC,0.0
(95:5),40,5,MLP,Accuracy,0.9166666666666666
(95:5),40,5,MLP,F1_score,0.0
(95:5),40,5,MLP,Sensitivity,0.0
(95:5),40,5,MLP,Specificity,1.0
(95:5),40,5,MLP,ROC_AUC,1.0
(95:5),40,5,MLP,PR_AUC,1.0
(95:5),40,5,MLP,Balanced_Accuracy,0.5
(95:5),40,5,MLP,MCC,0.0
(95:5),40,6,SVM,Accuracy,0.9166666666666666
(95:5),40,6,SVM,F1_score,0.0
(95:5),40,6,SVM,Sensitivity,0.0
(95:5),40,6,SVM,Specificity,1.0
(95:5),40,6,SVM,ROC_AUC,1.0
(95:5),40,6,SVM,PR_AUC,1.0
(95:5),40,6,SVM,Balanced_Accuracy,0.5
(95:5),40,6,SVM,MCC,0.0
(95:5),40,6,RandomForest,Accuracy,0.9166666666666666
(95:5),40,6,RandomForest,F1_score,0.0
(95:5),40,6,RandomForest,Sensitivity,0.0
(95:5),40,6,RandomForest,Specificity,1.0
(95:5),40,6,RandomForest,ROC_AUC,1.0
(95:5),40,6,RandomForest,PR_AUC,1.0
(95:5),40,6,RandomForest,Balanced_Accuracy,0.5
(95:5),40,6,RandomForest,MCC,0.0
(95:5),40,6,LogisticRegression,Accuracy,0.9166666666666666
(95:5),40,6,LogisticRegression,F1_score,0.0
(95:5),40,6,LogisticRegression,Sensitivity,0.0
(95:5),40,6,LogisticRegression,Specificity,1.0
(95:5),40,6,LogisticRegression,ROC_AUC,1.0
(95:5),40,6,LogisticRegression,PR_AUC,1.0
(95:5),40,6,LogisticRegression,Balanced_Accuracy,0.5
(95:5),40,6,LogisticRegression,MCC,0.0
(95:5),40,6,MLP,Accuracy,0.9166666666666666
(95:5),40,6,MLP,F1_score,0.0
(95:5),40,6,MLP,Sensitivity,0.0
(95:5),40,6,MLP,Specificity,1.0
(95:5),40,6,MLP,ROC_AUC,1.0
(95:5),40,6,MLP,PR_AUC,1.0
(95:5),40,6,MLP,Balanced_Accuracy,0.5
(95:5),40,6,MLP,MCC,0.0
(95:5),40,7,SVM,Accuracy,0.9166666666666666
(95:5),40,7,SVM,F1_score,0.0
(95:5),40,7,SVM,Sensitivity,0.0
(95:5),40,7,SVM,Specificity,1.0
(95:5),40,7,SVM,ROC_AUC,0.09090909090909094
(95:5),40,7,SVM,PR_AUC,0.09090909090909091
(95:5),40,7,SVM,Balanced_Accuracy,0.5
(95:5),40,7,SVM,MCC,0.0
(95:5),40,7,RandomForest,Accuracy,0.9166666666666666
(95:5),40,7,RandomForest,F1_score,0.0
(95:5),40,7,RandomForest,Sensitivity,0.0
(95:5),40,7,RandomForest,Specificity,1.0
(95:5),40,7,RandomForest,ROC_AUC,0.9090909090909091
(95:5),40,7,RandomForest,PR_AUC,0.5
(95:5),40,7,RandomForest,Balanced_Accuracy,0.5
(95:5),40,7,RandomForest,MCC,0.0
(95:5),40,7,LogisticRegression,Accuracy,0.9166666666666666
(95:5),40,7,LogisticRegression,F1_score,0.0
(95:5),40,7,LogisticRegression,Sensitivity,0.0
(95:5),40,7,LogisticRegression,Specificity,1.0
(95:5),40,7,LogisticRegression,ROC_AUC,0.9090909090909091
(95:5),40,7,LogisticRegression,PR_AUC,0.5
(95:5),40,7,LogisticRegression,Balanced_Accuracy,0.5
(95:5),40,7,LogisticRegression,MCC,0.0
(95:5),40,7,MLP,Accuracy,0.8333333333333334
(95:5),40,7,MLP,F1_score,0.0
(95:5),40,7,MLP,Sensitivity,0.0
(95:5),40,7,MLP,Specificity,0.9090909090909091
(95:5),40,7,MLP,ROC_AUC,0.9090909090909091
(95:5),40,7,MLP,PR_AUC,0.5
(95:5),40,7,MLP,Balanced_Accuracy,0.45454545454545453
(95:5),40,7,MLP,MCC,-0.09090909090909091
(95:5),40,8,SVM,Accuracy,0.9166666666666666
(95:5),40,8,SVM,F1_score,0.0
(95:5),40,8,SVM,Sensitivity,0.0
(95:5),40,8,SVM,Specificity,1.0
(95:5),40,8,SVM,ROC_AUC,0.18181818181818177
(95:5),40,8,SVM,PR_AUC,0.1
(95:5),40,8,SVM,Balanced_Accuracy,0.5
(95:5),40,8,SVM,MCC,0.0
(95:5),40,8,RandomForest,Accuracy,0.9166666666666666
(95:5),40,8,RandomForest,F1_score,0.0
(95:5),40,8,RandomForest,Sensitivity,0.0
(95:5),40,8,RandomForest,Specificity,1.0
(95:5),40,8,RandomForest,ROC_AUC,0.8636363636363635
(95:5),40,8,RandomForest,PR_AUC,0.3333333333333333
(95:5),40,8,RandomForest,Balanced_Accuracy,0.5
(95:5),40,8,RandomForest,MCC,0.0
(95:5),40,8,LogisticRegression,Accuracy,0.9166666666666666
(95:5),40,8,LogisticRegression,F1_score,0.0
(95:5),40,8,LogisticRegression,Sensitivity,0.0
(95:5),40,8,LogisticRegression,Specificity,1.0
(95:5),40,8,LogisticRegression,ROC_AUC,0.6363636363636364
(95:5),40,8,LogisticRegression,PR_AUC,0.2
(95:5),40,8,LogisticRegression,Balanced_Accuracy,0.5
(95:5),40,8,LogisticRegression,MCC,0.0
(95:5),40,8,MLP,Accuracy,0.9166666666666666
(95:5),40,8,MLP,F1_score,0.0
(95:5),40,8,MLP,Sensitivity,0.0
(95:5),40,8,MLP,Specificity,1.0
(95:5),40,8,MLP,ROC_AUC,0.2727272727272727
(95:5),40,8,MLP,PR_AUC,0.1111111111111111
(95:5),40,8,MLP,Balanced_Accuracy,0.5
(95:5),40,8,MLP,MCC,0.0
(95:5),40,9,SVM,Accuracy,0.9166666666666666
(95:5),40,9,SVM,F1_score,0.0
(95:5),40,9,SVM,Sensitivity,0.0
(95:5),40,9,SVM,Specificity,1.0
(95:5),40,9,SVM,ROC_AUC,0.9090909090909091
(95:5),40,9,SVM,PR_AUC,0.5
(95:5),40,9,SVM,Balanced_Accuracy,0.5
(95:5),40,9,SVM,MCC,0.0
(95:5),40,9,RandomForest,Accuracy,0.9166666666666666
(95:5),40,9,RandomForest,F1_score,0.0
(95:5),40,9,RandomForest,Sensitivity,0.0
(95:5),40,9,RandomForest,Specificity,1.0
(95:5),40,9,RandomForest,ROC_AUC,0.6818181818181819
(95:5),40,9,RandomForest,PR_AUC,0.2
(95:5),40,9,RandomForest,Balanced_Accuracy,0.5
(95:5),40,9,RandomForest,MCC,0.0
(95:5),40,9,LogisticRegression,Accuracy,0.9166666666666666
(95:5),40,9,LogisticRegression,F1_score,0.0
(95:5),40,9,LogisticRegression,Sensitivity,0.0
(95:5),40,9,LogisticRegression,Specificity,1.0
(95:5),40,9,LogisticRegression,ROC_AUC,1.0
(95:5),40,9,LogisticRegression,PR_AUC,1.0
(95:5),40,9,LogisticRegression,Balanced_Accuracy,0.5
(95:5),40,9,LogisticRegression,MCC,0.0
(95:5),40,9,MLP,Accuracy,0.8333333333333334
(95:5),40,9,MLP,F1_score,0.0
(95:5),40,9,MLP,Sensitivity,0.0
(95:5),40,9,MLP,Specificity,0.9090909090909091
(95:5),40,9,MLP,ROC_AUC,0.8181818181818181
(95:5),40,9,MLP,PR_AUC,0.3333333333333333
(95:5),40,9,MLP,Balanced_Accuracy,0.45454545454545453
(95:5),40,9,MLP,MCC,-0.09090909090909091
(95:5),40,10,SVM,Accuracy,0.9166666666666666
(95:5),40,10,SVM,F1_score,0.0
(95:5),40,10,SVM,Sensitivity,0.0
(95:5),40,10,SVM,Specificity,1.0
(95:5),40,10,SVM,ROC_AUC,0.0
(95:5),40,10,SVM,PR_AUC,0.08333333333333333
(95:5),40,10,SVM,Balanced_Accuracy,0.5
(95:5),40,10,SVM,MCC,0.0
(95:5),40,10,RandomForest,Accuracy,1.0
(95:5),40,10,RandomForest,F1_score,1.0
(95:5),40,10,RandomForest,Sensitivity,1.0
(95:5),40,10,RandomForest,Specificity,1.0
(95:5),40,10,RandomForest,ROC_AUC,1.0
(95:5),40,10,RandomForest,PR_AUC,1.0
(95:5),40,10,RandomForest,Balanced_Accuracy,1.0
(95:5),40,10,RandomForest,MCC,1.0
(95:5),40,10,LogisticRegression,Accuracy,1.0
(95:5),40,10,LogisticRegression,F1_score,1.0
(95:5),40,10,LogisticRegression,Sensitivity,1.0
(95:5),40,10,LogisticRegression,Specificity,1.0
(95:5),40,10,LogisticRegression,ROC_AUC,1.0
(95:5),40,10,LogisticRegression,PR_AUC,1.0
(95:5),40,10,LogisticRegression,Balanced_Accuracy,1.0
(95:5),40,10,LogisticRegression,MCC,1.0
(95:5),40,10,MLP,Accuracy,1.0
(95:5),40,10,MLP,F1_score,1.0
(95:5),40,10,MLP,Sensitivity,1.0
(95:5),40,10,MLP,Specificity,1.0
(95:5),40,10,MLP,ROC_AUC,1.0
(95:5),40,10,MLP,PR_AUC,1.0
(95:5),40,10,MLP,Balanced_Accuracy,1.0
(95:5),40,10,MLP,MCC,1.0
(95:5),200,0,SVM,Accuracy,0.95
(95:5),200,0,SVM,F1_score,0.0
(95:5),200,0,SVM,Sensitivity,0.0
(95:5),200,0,SVM,Specificity,1.0
(95:5),200,0,SVM,ROC_AUC,0.8304093567251463
(95:5),200,0,SVM,PR_AUC,0.164021164021164
(95:5),200,0,SVM,Balanced_Accuracy,0.5
(95:5),200,0,SVM,MCC,0.0
(95:5),200,0,RandomForest,Accuracy,0.9333333333333333
(95:5),200,0,RandomForest,F1_score,0.0
(95:5),200,0,RandomForest,Sensitivity,0.0
(95:5),200,0,RandomForest,Specificity,0.9824561403508771
(95:5),200,0,RandomForest,ROC_AUC,0.9005847953216375
(95:5),200,0,RandomForest,PR_AUC,0.3402777777777778
(95:5),200,0,RandomForest,Balanced_Accuracy,0.49122807017543857
(95:5),200,0,RandomForest,MCC,-0.029867384554474945
(95:5),200,0,LogisticRegression,Accuracy,0.9333333333333333
(95:5),200,0,LogisticRegression,F1_score,0.0
(95:5),200,0,LogisticRegression,Sensitivity,0.0
(95:5),200,0,LogisticRegression,Specificity,0.9824561403508771
(95:5),200,0,LogisticRegression,ROC_AUC,0.9766081871345029
(95:5),200,0,LogisticRegression,PR_AUC,0.5888888888888889
(95:5),200,0,LogisticRegression,Balanced_Accuracy,0.49122807017543857
(95:5),200,0,LogisticRegression,MCC,-0.029867384554474945
(95:5),200,0,MLP,Accuracy,0.9333333333333333
(95:5),200,0,MLP,F1_score,0.0
(95:5),200,0,MLP,Sensitivity,0.0
(95:5),200,0,MLP,Specificity,0.9824561403508771
(95:5),200,0,MLP,ROC_AUC,0.8654970760233918
(95:5),200,0,MLP,PR_AUC,0.1994949494949495
(95:5),200,0,MLP,Balanced_Accuracy,0.49122807017543857
(95:5),200,0,MLP,MCC,-0.029867384554474945
(95:5),200,1,SVM,Accuracy,0.95
(95:5),200,1,SVM,F1_score,0.0
(95:5),200,1,SVM,Sensitivity,0.0
(95:5),200,1,SVM,Specificity,1.0
(95:5),200,1,SVM,ROC_AUC,0.9473684210526316
(95:5),200,1,SVM,PR_AUC,0.4888888888888888
(95:5),200,1,SVM,Balanced_Accuracy,0.5
(95:5),200,1,SVM,MCC,0.0
(95:5),200,1,RandomForest,Accuracy,0.9333333333333333
(95:5),200,1,RandomForest,F1_score,0.0
(95:5),200,1,RandomForest,Sensitivity,0.0
(95:5),200,1,RandomForest,Specificity,0.9824561403508771
(95:5),200,1,RandomForest,ROC_AUC,0.9269005847953217
(95:5),200,1,RandomForest,PR_AUC,0.40476190476190477
(95:5),200,1,RandomForest,Balanced_Accuracy,0.49122807017543857
(95:5),200,1,RandomForest,MCC,-0.029867384554474945
(95:5),200,1,LogisticRegression,Accuracy,0.95
(95:5),200,1,LogisticRegression,F1_score,0.0
(95:5),200,1,LogisticRegression,Sensitivity,0.0
(95:5),200,1,LogisticRegression,Specificity,1.0
(95:5),200,1,LogisticRegression,ROC_AUC,0.9707602339181286
(95:5),200,1,LogisticRegression,PR_AUC,0.7916666666666666
(95:5),200,1,LogisticRegression,Balanced_Accuracy,0.5
(95:5),200,1,LogisticRegression,MCC,0.0
(95:5),200,1,MLP,Accuracy,0.9666666666666667
(95:5),200,1,MLP,F1_score,0.5
(95:5),200,1,MLP,Sensitivity,0.3333333333333333
(95:5),200,1,MLP,Specificity,1.0
(95:5),200,1,MLP,ROC_AUC,0.9766081871345029
(95:5),200,1,MLP,PR_AUC,0.7222222222222222
(95:5),200,1,MLP,Balanced_Accuracy,0.6666666666666666
(95:5),200,1,MLP,MCC,0.567480306535024
(95:5),200,3,SVM,Accuracy,0.95
(95:5),200,3,SVM,F1_score,0.0
(95:5),200,3,SVM,Sensitivity,0.0
(95:5),200,3,SVM,Specificity,1.0
(95:5),200,3,SVM,ROC_AUC,0.9707602339181287
(95:5),200,3,SVM,PR_AUC,0.5333333333333333
(95:5),200,3,SVM,Balanced_Accuracy,0.5
(95:5),200,3,SVM,MCC,0.0
(95:5),200,3,RandomForest,Accuracy,0.95
(95:5),200,3,RandomForest,F1_score,0.0
(95:5),200,3,RandomForest,Sensitivity,0.0
(95:5),200,3,RandomForest,Specificity,1.0
(95:5),200,3,RandomForest,ROC_AUC,0.7163742690058479
(95:5),200,3,RandomForest,PR_AUC,0.17147147147147146
(95:5),200,3,RandomForest,Balanced_Accuracy,0.5
(95:5),200,3,RandomForest,MCC,0.0
(95:5),200,3,LogisticRegression,Accuracy,0.95
(95:5),200,3,LogisticRegression,F1_score,0.0
(95:5),200,3,LogisticRegression,Sensitivity,0.0
(95:5),200,3,LogisticRegression,Specificity,1.0
(95:5),200,3,LogisticRegression,ROC_AUC,0.8830409356725146
(95:5),200,3,LogisticRegression,PR_AUC,0.4666666666666667
(95:5),200,3,LogisticRegression,Balanced_Accuracy,0.5
(95:5),200,3,LogisticRegression,MCC,0.0
(95:5),200,3,MLP,Accuracy,0.95
(95:5),200,3,MLP,F1_score,0.0
(95:5),200,3,MLP,Sensitivity,0.0
(95:5),200,3,MLP,Specificity,1.0
(95:5),200,3,MLP,ROC_AUC,0.9005847953216375
(95:5),200,3,MLP,PR_AUC,0.27609427609427606
(95:5),200,3,MLP,Balanced_Accuracy,0.5
(95:5),200,3,MLP,MCC,0.0
(95:5),200,4,SVM,Accuracy,0.9666666666666667
(95:5),200,4,SVM,F1_score,0.5
(95:5),200,4,SVM,Sensitivity,0.3333333333333333
(95:5),200,4,SVM,Specificity,1.0
(95:5),200,4,SVM,ROC_AUC,0.9824561403508771
(95:5),200,4,SVM,PR_AUC,0.7555555555555555
(95:5),200,4,SVM,Balanced_Accuracy,0.6666666666666666
(95:5),200,4,SVM,MCC,0.567480306535024
(95:5),200,4,RandomForest,Accuracy,0.9666666666666667
(95:5),200,4,RandomForest,F1_score,0.5
(95:5),200,4,RandomForest,Sensitivity,0.3333333333333333
(95:5),200,4,RandomForest,Specificity,1.0
(95:5),200,4,RandomForest,ROC_AUC,0.847953216374269
(95:5),200,4,RandomForest,PR_AUC,0.43461538461538457
(95:5),200,4,RandomForest,Balanced_Accuracy,0.6666666666666666
(95:5),200,4,RandomForest,MCC,0.567480306535024
(95:5),200,4,LogisticRegression,Accuracy,0.95
(95:5),200,4,LogisticRegression,F1_score,0.4
(95:5),200,4,LogisticRegression,Sensitivity,0.3333333333333333
(95:5),200,4,LogisticRegression,Specificity,0.9824561403508771
(95:5),200,4,LogisticRegression,ROC_AUC,0.9649122807017545
(95:5),200,4,LogisticRegression,PR_AUC,0.6333333333333333
(95:5),200,4,LogisticRegression,Balanced_Accuracy,0.6578947368421052
(95:5),200,4,LogisticRegression,MCC,0.3834128905580745
(95:5),200,4,MLP,Accuracy,0.9666666666666667
(95:5),200,4,MLP,F1_score,0.5
(95:5),200,4,MLP,Sensitivity,0.3333333333333333
(95:5),200,4,MLP,Specificity,1.0
(95:5),200,4,MLP,ROC_AUC,0.9824561403508771
(95:5),200,4,MLP,PR_AUC,0.7555555555555555
(95:5),200,4,MLP,Balanced_Accuracy,0.6666666666666666
(95:5),200,4,MLP,MCC,0.567480306535024
(95:5),200,5,SVM,Accuracy,0.9666666666666667
(95:5),200,5,SVM,F1_score,0.5
(95:5),200,5,SVM,Sensitivity,0.3333333333333333
(95:5),200,5,SVM,Specificity,1.0
(95:5),200,5,SVM,ROC_AUC,0.7894736842105263
(95:5),200,5,SVM,PR_AUC,0.5818713450292398
(95:5),200,5,SVM,Balanced_Accuracy,0.6666666666666666
(95:5),200,5,SVM,MCC,0.567480306535024
(95:5),200,5,RandomForest,Accuracy,0.95
(95:5),200,5,RandomForest,F1_score,0.0
(95:5),200,5,RandomForest,Sensitivity,0.0
(95:5),200,5,RandomForest,Specificity,1.0
(95:5),200,5,RandomForest,ROC_AUC,0.695906432748538
(95:5),200,5,RandomForest,PR_AUC,0.2944444444444444
(95:5),200,5,RandomForest,Balanced_Accuracy,0.5
(95:5),200,5,RandomForest,MCC,0.0
(95:5),200,5,LogisticRegression,Accuracy,0.95
(95:5),200,5,LogisticRegression,F1_score,0.4
(95:5),200,5,LogisticRegression,Sensitivity,0.3333333333333333
(95:5),200,5,LogisticRegression,Specificity,0.9824561403508771
(95:5),200,5,LogisticRegression,ROC_AUC,0.9064327485380117
(95:5),200,5,LogisticRegression,PR_AUC,0.44771241830065356
(95:5),200,5,LogisticRegression,Balanced_Accuracy,0.6578947368421052
(95:5),200,5,LogisticRegression,MCC,0.3834128905580745
(95:5),200,5,MLP,Accuracy,0.9833333333333333
(95:5),200,5,MLP,F1_score,0.8
(95:5),200,5,MLP,Sensitivity,0.6666666666666666
(95:5),200,5,MLP,Specificity,1.0
(95:5),200,5,MLP,ROC_AUC,0.8654970760233919
(95:5),200,5,MLP,PR_AUC,0.7051282051282051
(95:5),200,5,MLP,Balanced_Accuracy,0.8333333333333333
(95:5),200,5,MLP,MCC,0.8094272134003795
(95:5),200,6,SVM,Accuracy,0.95
(95:5),200,6,SVM,F1_score,0.0
(95:5),200,6,SVM,Sensitivity,0.0
(95:5),200,6,SVM,Specificity,1.0
(95:5),200,6,SVM,ROC_AUC,0.9883040935672514
(95:5),200,6,SVM,PR_AUC,0.8055555555555556
(95:5),200,6,SVM,Balanced_Accuracy,0.5
(95:5),200,6,SVM,MCC,0.0
(95:5),200,6,RandomForest,Accuracy,0.95
(95:5),200,6,RandomForest,F1_score,0.0
(95:5),200,6,RandomForest,Sensitivity,0.0
(95:5),200,6,RandomForest,Specificity,1.0
(95:5),200,6,RandomForest,ROC_AUC,0.8333333333333333
(95:5),200,6,RandomForest,PR_AUC,0.26691729323308266
(95:5),200,6,RandomForest,Balanced_Accuracy,0.5
(95:5),200,6,RandomForest,MCC,0.0
(95:5),200,6,LogisticRegression,Accuracy,0.95
(95:5),200,6,LogisticRegression,F1_score,0.0
(95:5),200,6,LogisticRegression,Sensitivity,0.0
(95:5),200,6,LogisticRegression,Specificity,1.0
(95:5),200,6,LogisticRegression,ROC_AUC,0.9883040935672514
(95:5),200,6,LogisticRegression,PR_AUC,0.8055555555555556
(95:5),200,6,LogisticRegression,Balanced_Accuracy,0.5
(95:5),200,6,LogisticRegression,MCC,0.0
(95:5),200,6,MLP,Accuracy,0.9666666666666667
(95:5),200,6,MLP,F1_score,0.5
(95:5),200,6,MLP,Sensitivity,0.3333333333333333
(95:5),200,6,MLP,Specificity,1.0
(95:5),200,6,MLP,ROC_AUC,1.0
(95:5),200,6,MLP,PR_AUC,1.0
(95:5),200,6,MLP,Balanced_Accuracy,0.6666666666666666
(95:5),200,6,MLP,MCC,0.567480306535024
(95:5),200,7,SVM,Accuracy,0.95
(95:5),200,7,SVM,F1_score,0.0
